date,forward_pe
2011-07-15,17.0917
2011-07-18,16.8909
2011-07-19,17.1269
2011-07-20,17.1232
2011-07-21,17.3216
2011-07-22,17.2466
2011-07-25,17.2039
2011-07-26,17.0239
2011-07-27,16.6318
2011-07-28,16.5968
2011-07-29,16.4081
2011-08-01,16.3515
2011-08-02,15.8723
2011-08-03,15.9408
2011-08-04,14.8824
2011-08-05,14.8485
2011-08-08,13.7675
2011-08-09,14.581
2011-08-10,14.1008
2011-08-11,14.7899
2011-08-12,14.8825
2011-08-15,15.1107
2011-08-16,14.8871
2011-08-17,14.9238
2011-08-18,14.0583
2011-08-19,13.8562
2011-08-22,13.852
2011-08-23,14.3264
2011-08-24,14.5175
2011-08-25,14.376
2011-08-26,14.677
2011-08-29,15.1142
2011-08-30,15.2405
2011-08-31,15.2795
2011-09-01,15.0798
2011-09-02,14.7185
2011-09-05,14.7182
2011-09-06,14.6207
2011-09-07,15.0113
2011-09-08,14.8327
2011-09-09,14.3615
2011-09-12,14.2498
2011-09-13,14.4775
2011-09-14,14.7063
2011-09-15,14.9518
2011-09-16,15.0052
2011-09-19,14.7904
2011-09-20,14.6408
2011-09-21,13.9819
2011-09-22,13.2134
2011-09-23,13.1674
2011-09-26,13.5749
2011-09-27,13.8531
2011-09-28,13.2306
2011-09-29,13.2335
2011-09-30,12.7449
2011-10-03,13.0752
2011-10-04,13.5524
2011-10-05,14.1193
2011-10-06,14.4759
2011-10-07,14.2547
2011-10-10,14.8481
2011-10-11,14.873
2011-10-12,15.0185
2011-10-13,14.94
2011-10-14,15.3211
2011-10-17,14.8466
2011-10-18,15.2074
2011-10-19,14.7539
2011-10-20,14.8935
2011-10-21,15.2733
2011-10-24,15.6299
2011-10-25,15.237
2011-10-26,15.5319
2011-10-27,16.3581
2011-10-28,16.4746
2011-10-31,15.7839
2011-11-01,15.3794
2011-11-02,15.7211
2011-11-03,16.0453
2011-11-04,16.0246
2011-11-07,16.1452
2011-11-08,16.3252
2011-11-09,15.5506
2011-11-10,15.696
2011-11-11,16.0664
2011-11-14,15.9237
2011-11-15,15.9391
2011-11-16,15.5629
2011-11-17,15.1105
2011-11-18,15.1729
2011-11-21,14.9244
2011-11-22,14.8134
2011-11-23,14.4025
2011-11-24,14.4022
2011-11-25,14.3415
2011-11-28,14.8625
2011-11-29,14.8904
2011-11-30,15.77
2011-12-01,15.6733
2011-12-02,15.557
2011-12-05,15.7114
2011-12-06,15.8296
2011-12-07,15.8409
2011-12-08,15.3649
2011-12-09,15.5396
2011-12-12,15.1966
2011-12-13,14.9365
2011-12-14,14.7604
2011-12-15,14.8547
2011-12-16,14.9584
2011-12-19,14.6758
2011-12-20,15.2512
2011-12-21,15.2973
2011-12-22,15.4376
2011-12-23,15.586
2011-12-26,15.5862
2011-12-27,15.5847
2011-12-28,15.2348
2011-12-29,15.4025
2011-12-30,15.3973
2012-01-03,14.8565
2012-01-04,14.9458
2012-01-05,14.9958
2012-01-06,14.9839
2012-01-09,15.0179
2012-01-10,15.2849
2012-01-11,15.4392
2012-01-12,15.6715
2012-01-13,15.5729
2012-01-17,15.6582
2012-01-18,15.8357
2012-01-19,15.8349
2012-01-20,15.7874
2012-01-23,15.7783
2012-01-24,15.7831
2012-01-25,16.0348
2012-01-26,16.0065
2012-01-27,16.0236
2012-01-30,16.0212
2012-01-31,16.0275
2012-02-01,16.1949
2012-02-02,16.118
2012-02-03,16.3392
2012-02-06,16.2621
2012-02-07,16.2159
2012-02-08,16.2484
2012-02-09,16.2703
2012-02-10,15.9853
2012-02-13,16.0168
2012-02-14,15.8169
2012-02-15,15.8169
2012-02-16,16.0822
2012-02-17,16.1096
2012-02-21,16.1991
2012-02-22,16.1554
2012-02-23,16.1763
2012-02-24,16.1749
2012-02-27,16.1909
2012-02-28,16.2222
2012-02-29,15.9399
2012-03-01,16.115
2012-03-02,16.0616
2012-03-05,15.8042
2012-03-06,15.4638
2012-03-07,15.5195
2012-03-08,15.7745
2012-03-09,15.7817
2012-03-12,15.6876
2012-03-13,15.9531
2012-03-14,15.88
2012-03-15,15.9999
2012-03-16,16.0541
2012-03-19,16.1323
2012-03-20,16.0425
2012-03-21,16.0391
2012-03-22,15.7909
2012-03-23,15.9449
2012-03-26,16.1647
2012-03-27,16.1318
2012-03-28,15.8864
2012-03-29,15.8948
2012-03-30,15.9607
2012-04-02,15.9101
2012-04-03,15.7723
2012-04-04,15.5538
2012-04-05,15.4669
2012-04-09,15.231
2012-04-10,14.9129
2012-04-11,15.0535
2012-04-12,15.4735
2012-04-13,15.302
2012-04-16,15.3543
2012-04-17,15.5874
2012-04-18,15.5334
2012-04-19,15.4858
2012-04-20,15.4972
2012-04-23,15.2804
2012-04-24,15.2761
2012-04-25,15.6225
2012-04-26,15.5925
2012-04-27,15.6487
2012-04-30,15.533
2012-05-01,15.6165
2012-05-02,15.525
2012-05-03,15.3537
2012-05-04,15.1018
2012-05-07,15.1033
2012-05-08,15.0257
2012-05-09,14.9061
2012-05-10,14.8617
2012-05-11,14.8042
2012-05-14,14.5943
2012-05-15,14.3711
2012-05-16,14.2038
2012-05-17,13.9074
2012-05-18,13.8327
2012-05-21,14.2502
2012-05-22,14.1594
2012-05-23,14.3139
2012-05-24,14.4318
2012-05-25,14.3666
2012-05-29,14.6114
2012-05-30,14.3603
2012-05-31,14.2915
2012-06-01,14.0053
2012-06-04,14.0227
2012-06-05,14.1289
2012-06-06,14.486
2012-06-07,14.5132
2012-06-08,14.6195
2012-06-11,14.3524
2012-06-12,14.6121
2012-06-13,14.3941
2012-06-14,14.4997
2012-06-15,14.6854
2012-06-18,14.7524
2012-06-19,15.0401
2012-06-20,14.9675
2012-06-21,14.4762
2012-06-22,14.5363
2012-06-25,14.3623
2012-06-26,14.38
2012-06-27,14.5091
2012-06-28,14.5187
2012-06-29,14.9424
2012-07-02,16.323
2012-07-03,16.5466
2012-07-05,16.5213
